ad_id,campaign_id,headline_text,body_text,call_to_action,platform,placement,ad_format,category,impressions,clicks,conversions,spend,ctr,cvr,cpc,cpa,high_performer
enriched_ad_0885,campaign_034,20pc Chicken McNuggets & Basket of Fries MOrder Ahead,,MOrder ahead on the app,,,image,ecommerce,49557,747,48,602.98,0.0150735516677765,0.0642570281124498,0.8072021419009371,12.562083333333334,0
enriched_ad_0886,campaign_003,CANTWELL - Voted #1 Mattress Store in San Antonio,,,,,image,ecommerce,32206,618,48,408.4,0.019188970999192697,0.07766990291262135,0.66084142394822,8.508333333333333,0
enriched_ad_0887,campaign_020,BIG IDEAS THAT BENEFIT OUR WORLD,,EXPLORE MORE,,,image,ecommerce,99248,1892,139,1648.18,0.01906335644043205,0.07346723044397463,0.8711310782241015,11.857410071942446,0
enriched_ad_0888,campaign_027,HAPPY STATE BANK PRESENTS THE RED-NOSED REINERⓇ,"Sponsored by Frank Kent November 20 through December 23, 2021",,,,image,entertainment,93412,2134,253,651.35,0.022845030617051343,0.11855670103092783,0.3052249297094658,2.574505928853755,1
enriched_ad_0889,campaign_026,America's Window Exterior World Remover™,,Free Quote,,,image,ecommerce,86227,1546,157,1169.16,0.01792941885952196,0.10155239327296249,0.756248382923674,7.446878980891721,0
enriched_ad_0890,campaign_009,"The Chevy Family of Suvs, Ready for What's Next.",Chevrolet NorthWest,,,,image,automotive,77557,726,14,1224.83,0.00936085717601248,0.01928374655647383,1.6870936639118457,87.48785714285714,0
enriched_ad_0891,campaign_024,Beware Of New Utility Scams!,"If you're asked for personal info via text or email, learn more.",Learn More,,,image,ecommerce,34503,482,40,516.15,0.013969799727559922,0.08298755186721991,1.070850622406639,12.903749999999999,0
enriched_ad_0892,campaign_018,Beware Of New Utility Scams!,IF YOU'RE ASKED TO PAY WITH PRE-PAYED DEBIT OR GIFT CARDS Learn More Hawaiian Electric,Learn More,,,image,ecommerce,76031,885,71,1335.07,0.011639988951874894,0.08022598870056497,1.5085536723163842,18.803802816901406,0
enriched_ad_0893,campaign_045,Beware Of New Utility Scams!,"If you're threatened with immediate disconnection, learn more OFF Hawaiian Electric",Learn More,,,image,ecommerce,69848,878,70,719.71,0.012570152330775398,0.07972665148063782,0.8197152619589978,10.281571428571429,0
enriched_ad_0894,campaign_017,Territorial Savings Bank - Serving Wall for 100 Years,Ready to purchase a home or refinance? APPLY ONLINE NOW Best BEST SHALL BE IN ID MOIC,APPLY ONLINE NOW,,,image,finance,55589,627,17,1777.22,0.01127920991563079,0.02711323763955343,2.834481658692185,104.54235294117647,0
enriched_ad_0895,campaign_003,Innovative Lasers of Houston - See the Difference Within One Day!,Completely pain-free and easy on your lifestyle.,,,,image,ecommerce,38264,643,53,565.72,0.01680430692034288,0.08242612752721618,0.8798133748055988,10.673962264150944,0
enriched_ad_0896,campaign_012,INVITATIVE LASERS OF HOUSTON,YOU'LL SEE AN EXCITING DIFFERENCE WITHIN 1 DAY! COMPLETELY PAIN FREE AND EASY ON YOUR LIFESTYLE.,,,,image,ecommerce,70328,1147,70,821.39,0.016309293595722897,0.06102877070619006,0.7161203138622493,11.734142857142857,0
enriched_ad_0897,campaign_037,HIT BY A TRUCK?,"JEFF'S HERE MO U Allarmy inrauliction by appointment only WRONGFUL DEATH / COMMERCIAL VEHICLE ACCIDENT RECENT DAVIS RESULT $6 MILLION $3,509,864 CLIENT: NEED TO 444-4444 LAW FIRM CORPUS CHRISTI SAN ANTONIO",,,,image,law_firm,79704,959,68,963.78,0.012032018468332831,0.07090719499478623,1.0049843587069864,14.173235294117646,0
enriched_ad_0898,campaign_037,Stay Up Late. Your Future Will Thank You.,YOUR >>> Saturdays on MOVE NBC after SNL WITH ANDY STANLEY,,,,image,entertainment,22060,557,89,119.27,0.025249320036264733,0.15978456014362658,0.21412926391382406,1.3401123595505617,1
enriched_ad_0899,campaign_038,Sama Kanker Health Plans,Health plans for your way of living.,Enroll,,,image,ecommerce,42078,447,44,670.96,0.010623128475688007,0.09843400447427293,1.5010290827740493,15.24909090909091,0
enriched_ad_0900,campaign_026,Kitplanes SuperSTOL Kit,"Discover the ultimate in aviation with our high-quality, affordable STOL aircraft kits. Perfect for hobbyists and professionals alike.",Shop Now,facebook,,image,ecommerce,20858,372,25,265.39,0.01783488349793844,0.06720430107526881,0.7134139784946236,10.615599999999999,0
enriched_ad_0901,campaign_016,How Often Should You Balance Your Prop?,,Learn More,,,image,ecommerce,83565,1643,124,1443.15,0.019661341470711424,0.07547169811320754,0.8783627510651248,11.638306451612904,0
enriched_ad_0902,campaign_010,Podcast,Listen to the latest episodes from Journal of Accountancy on our podcasts. Tune in!,Tune In Now,,,image,education,80673,1915,234,722.08,0.023737805709469092,0.12219321148825066,0.37706527415143604,3.085811965811966,1
enriched_ad_0903,campaign_038,THE DREAM IS REAL! GET YOUR JET,"Sub sonex The Personal Jet Reality Check Fly With BasicMed Get Started For $44,000 SUBSONEX QuickBuild Airframe Kit Your Bucket List Reality Check KIT + ENGINE: $103,000 Build & Fly for $113,828 ALL-IN!",,,,image,ecommerce,94401,1770,118,1511.51,0.018749801379222678,0.06666666666666667,0.8539604519774011,12.809406779661018,0
enriched_ad_0904,campaign_033,Show Aloha Land's 2nd Annual Winter Wonderland,,Buy Tickets Now,,,image,entertainment,66879,1856,226,331.17,0.0277516111185873,0.12176724137931035,0.17843211206896553,1.465353982300885,1
enriched_ad_0905,campaign_012,Become An Angel Investor,Invest in pre-vetted startups & exclusive venture funds. Join Free JUMP Acquired By Uber BEYOND MEAT (BYND) Nasdaq Lemonade IPO (LMND) NYSE,,,,image,"ecommerce, saas, finance",82860,1469,83,1300.87,0.01772869901037895,0.05650102110279102,0.8855479918311776,15.67313253012048,0
enriched_ad_0906,campaign_027,Health Care Heroes,"Thank you, healthcare workers. Every day, you make a difference.",,,,image,healthcare,54992,739,44,926.22,0.013438318300843759,0.05953991880920163,1.253342354533153,21.050454545454546,0
enriched_ad_0907,campaign_028,TAKE A TURKEY,"TO WORK DAY! FRIDAY, NOVEMBER 19TH. DONATIONS BENEFIT CARE AND SHARE FOOD BANK SPONSORED BY SECURITY SERVICE FEDERAL CREDIT UNION.",CLICK HERE TO DONATE!,,,image,ecommerce,93144,1852,130,1017.77,0.01988319161728077,0.07019438444924406,0.5495518358531317,7.829,0
enriched_ad_0908,campaign_020,Michelob ULTRA ENJOY EVERY DOWN SUPERICE LIGHT BEER,,,,,video,ecommerce,79328,1174,69,1344.43,0.014799314239612747,0.05877342419080068,1.1451703577512777,19.48449275362319,0
enriched_ad_0909,campaign_031,Plan Your Weekend in East Texas!,"Enjoy the best of weekend plans with our curated activities and events tailored for you. Discover new places, indulge in local cuisine, or simply relax at your favorite spots.",Shop Now,facebook,,image,entertainment,55946,1129,212,437.62,0.02018017373896257,0.18777679362267494,0.3876173604960142,2.064245283018868,1
enriched_ad_0910,campaign_015,MBA in OKC,Learn More IN-PERSON | ONLINE | Aerospace & Defense MBA at Oklahoma City (OKC),LEARN MORE,,,image,education,43546,996,95,494.75,0.022872364855555046,0.09538152610441768,0.4967369477911647,5.207894736842105,1
enriched_ad_0911,campaign_035,"It's Not The Cranes, It's The Brains",McCown-Gordon Construction focuses on innovative solutions and expert craftsmanship to deliver exceptional results in every project.,Learn More About McCown-Gordon Construction Services,,,image,construction,81642,1202,104,1423.07,0.014722814237769775,0.08652246256239601,1.18391846921797,13.683365384615383,0
enriched_ad_0912,campaign_031,Built for the Next Generation of Gaming,Ⓒ Intel Corporation. CORE CO intel 19 CORE CORE intel Cnewegg INTEL INTEL INTEL CORE CORE CORE 17,,,,image,ecommerce,92732,1932,193,1396.73,0.020834231980330416,0.09989648033126294,0.7229451345755694,7.236943005181347,1
enriched_ad_0913,campaign_039,3 Easy Steps to Find What You Need,Download the quick search tool and start your journey with ease. Follow these simple steps for instant results.,Click 'Continue',website,,image,ecommerce,28128,534,48,474.95,0.018984641638225257,0.0898876404494382,0.8894194756554307,9.894791666666666,0
enriched_ad_0914,campaign_009,Creative Tools for Music Makers,Start writing ToonTrack.,,,,image,entertainment,89111,1816,249,776.3,0.02037907777939873,0.13711453744493393,0.42747797356828193,3.1176706827309233,1
enriched_ad_0915,campaign_029,TINTING,APTINTING Protect your castle. One window at a time.,GET A QUOTE,,,image,ecommerce,84841,1511,82,834.02,0.017809785363208826,0.054268696227663796,0.5519655857048312,10.170975609756097,0
enriched_ad_0916,campaign_002,SAP Alumio iPaaS,"Discover the power of seamless commerce connectivity with SAP's innovative platform, Alumio. Experience unparalleled integration and efficiency for your business needs.",,,,image,ecommerce,28493,557,46,409.47,0.019548661074649913,0.08258527827648116,0.7351346499102335,8.901521739130436,0
enriched_ad_0917,campaign_027,VIS Promo Codes Available,"---
SEE CODES
Capital Shopping
The Coupon-Finding Browser Extension",,,,image,ecommerce,51490,999,93,730.43,0.01940182559720334,0.09309309309309309,0.7311611611611611,7.854086021505376,0
enriched_ad_0918,campaign_050,Join the Club,Used by 40% of Forbes 100 companies. Framery - Serious About Happiness.,,,,image,ecommerce,43300,557,51,731.83,0.012863741339491917,0.09156193895870736,1.3138779174147217,14.349607843137255,0
enriched_ad_0919,campaign_041,"Visit","LUBBOCK TEXAS WINE STARTS IN THE HIGH PLAINS",Learn More,facebook,,image,ecommerce,36019,686,59,536.05,0.01904550376190344,0.08600583090379009,0.7814139941690962,9.085593220338982,0
enriched_ad_0920,campaign_017,Smith Honey Moroccan & Glam,,Shop The Collection >,,,image,ecommerce,26514,422,42,275.26,0.015916119785773553,0.0995260663507109,0.6522748815165876,6.553809523809524,0
enriched_ad_0921,campaign_026,Will You Draw Your Future?,"Discover the secrets of fortune with William's Angel. Will you draw cards for money, luck or love? Find out what lies ahead at william-angel.com.",Visit now,,,image,entertainment,70260,1613,155,545.8,0.02295758610873897,0.09609423434593925,0.3383756974581525,3.521290322580645,1
enriched_ad_0922,campaign_002,HadOops! Address the Elephant,Try the No-Limit Cloud Database SingleStore,,,,image,ecommerce,86494,910,61,1059.77,0.010520960991513862,0.06703296703296703,1.1645824175824175,17.37327868852459,0
enriched_ad_0923,campaign_027,Check Out M&T's Mortgage Options,Buying a home? Check out M&T's mortgage options.,,,,image,finance,37256,261,12,1028.61,0.007005582993343354,0.04597701149425287,3.9410344827586203,85.71749999999999,0
enriched_ad_0924,campaign_046,We protect what matters most,,Learn More,,,image,ecommerce,72085,1129,105,923.79,0.015662065616979953,0.09300265721877768,0.818237378210806,8.798,0
enriched_ad_0925,campaign_038,Create Your Own Organic Skin Care Store,"Discover the benefits of organic skin care and start your own online store with ease. WIX makes it simple to set up, manage, and grow your business.",Get Started,facebook,,image,ecommerce,20099,274,15,260.92,0.013632519030797553,0.05474452554744526,0.9522627737226278,17.39466666666667,0
enriched_ad_0926,campaign_023,Predator Helios Series,The speed you need Intel® Core™ Processors. intel. Intel Intel Intel CORE CORE CORE 15 17,Learn More,,,image,ecommerce,23780,491,46,343.87,0.020647603027754414,0.09368635437881874,0.7003462321792261,7.475434782608696,1
enriched_ad_0927,campaign_011,SHARETHRUST.COM GET FREE IMAGES,Start your Free Trial today. Get started with SHARETHRUST.com and enjoy unlimited access to millions of high-quality images.,Get Started Today!,,,image,ecommerce,84928,900,62,929.07,0.010597211755840242,0.06888888888888889,1.0323,14.985000000000001,0
enriched_ad_0928,campaign_035,TOP FONTS FOR EVERY PROJECT,"SCRIPTD
SERIF ABANS SERIER ACHTER
165
DECORATIVE
VINTAGEON
CONTAINE AND MORE!
UN TAML
envato elements
START NOW",,,,image,ecommerce,38213,471,34,679.85,0.012325648339570304,0.07218683651804671,1.4434182590233546,19.995588235294118,0
enriched_ad_0929,campaign_020,In My Shadow,,Download on the App Store,,,image,entertainment,97515,1622,172,674.85,0.016633338460749627,0.1060419235511714,0.41606041923551174,3.923546511627907,0
enriched_ad_0930,campaign_022,Predator Triton Series Dominating Hardware Intel® Core™ Processors,,Learn More,,,image,ecommerce,74106,1433,89,1333.75,0.019337165681591235,0.062107466852756456,0.9307397069085834,14.985955056179776,0
enriched_ad_0931,campaign_026,"axiom Spiking legal needs?",SEARCH OUR NETWORK →,Learn More,facebook,,image,ecommerce,76387,1507,114,916.72,0.019728487831699112,0.0756469807564698,0.608307896483079,8.04140350877193,0
enriched_ad_0932,campaign_028,LEARN GUITAR,The most accurate tabs and best song learning system on the web. Start today!,,,,image,education,80803,1567,232,567.35,0.01939284432508694,0.14805360561582642,0.3620612635609445,2.4454741379310345,0
enriched_ad_0933,campaign_030,Lightstep® Incident Response,Automate key processes and save time. Get 6 months free Sign Up P1: ALERTO01-08 Server is not responding D P,Sign Up,,,image,ecommerce,40191,575,56,388.09,0.01430668557637282,0.09739130434782609,0.6749391304347826,6.930178571428571,0
enriched_ad_0934,campaign_036,Right Place Right Time,,Download on the App Store / Get it on Google Play,,,video,entertainment,51345,1839,249,454.85,0.03581653520303827,0.13539967373572595,0.24733550842849375,1.826706827309237,1
enriched_ad_0935,campaign_022,20 DINNER IDEAS FOR WHEN YOU DON'T KNOW WHAT TO MAKE,Feel like your weekly menu is stuck in a rut? Discover our collection of delicious dinner ideas to spice up your meals and keep things exciting!,,,,image,ecommerce,91521,1096,96,1283.11,0.011975393625506715,0.08759124087591241,1.170720802919708,13.365729166666666,0
enriched_ad_0936,campaign_039,22 Better Than Store-Bought Recipes,,,,,image,food,97880,1781,136,928.44,0.018195749897834082,0.0763615946097698,0.5213026389668726,6.826764705882353,0
enriched_ad_0937,campaign_035,Experience the 101 X-TREME System,,,,,image,,32534,450,29,399.65,0.013831683776971783,0.06444444444444444,0.8881111111111111,13.78103448275862,0
enriched_ad_0938,campaign_042,NEW COBALT / FDE FINISH,Not all offers are 3 months interest free. Subject to credit approval.,DEFENSE financing options available now!,,,image,ecommerce,83327,1267,97,1430.46,0.01520515559182498,0.07655880031570639,1.1290134175217048,14.747010309278352,0
enriched_ad_0939,campaign_050,Learn Languages with Babbel,"+Babbel offers courses in multiple languages including Practice French, Practice Spanish, Practice German, Practice Portuguese, and Practice Italian.",,,,image,education,32622,661,53,367.14,0.020262399607626755,0.08018154311649017,0.5554311649016641,6.927169811320755,1
enriched_ad_0940,campaign_017,Versatility That Works,Request demo > CECIL's Tractors & Truck Repair,,,,video,ecommerce,48630,1321,82,519.04,0.027164301871272875,0.06207418622255867,0.3929144587433762,6.329756097560975,1
enriched_ad_0941,campaign_036,Reserve your complimentary hour-long Distillery Tour!,Experience the rich history and exquisite flavors at A. Smith Bowman's distillery with our one-hour tour.,Book Your Visit Now,facebook,,image,entertainment,46093,747,106,297.77,0.01620636539170807,0.14190093708165996,0.3986211512717537,2.8091509433962263,0
enriched_ad_0942,campaign_024,Chicago's African American Heritage,"Explore Chicago’s rich history through the Water Trail, discover more about its unique cultural heritage.",,,,image,travel,38097,641,42,704.07,0.016825471821928235,0.0655226209048362,1.098393135725429,16.76357142857143,0
enriched_ad_0943,campaign_034,Right Place Right Time,Join HuntWise and start your journey today. Discover the perfect opportunities for you.,Shop Now,facebook,,image,ecommerce,32286,434,38,456.23,0.013442358917177724,0.08755760368663594,1.0512211981566821,12.006052631578948,0
enriched_ad_0944,campaign_007,SPICE UP YOUR LIFE,,SHOP NOW,,,image,ecommerce,75076,1571,94,831.08,0.020925462198305718,0.05983450031826862,0.529013367281986,8.84127659574468,1
enriched_ad_0945,campaign_012,June UP TO 50% OFF,,Shop Now,,,image,ecommerce,55443,588,46,591.09,0.010605486716086791,0.0782312925170068,1.0052551020408165,12.849782608695653,0
enriched_ad_0946,campaign_048,Pint X - Higher Performance & Longer Range,Introducing Pint X. Experience higher performance and extended battery life without compromising on the compactness that makes it so convenient for everyday use.,Shop Now,,,image,ecommerce,49851,651,56,704.05,0.013058915568393814,0.08602150537634409,1.081490015360983,12.572321428571428,0
